timestamp,temperature,humidity,co2,moisture,condition
2026-02-25 15:34:23.257469,19.04958511283619,48.1334528396084,431.3698614247439,12.231890787761742,Safe
2026-02-25 15:39:23.257469,28.39418606227865,48.77749070203459,422.84675163385833,12.210440531079321,Safe
2026-02-25 15:44:23.257469,18.871118624893775,48.78474520166592,422.43108400525085,12.265553191488015,Safe
2026-02-25 15:49:23.257469,18.750777302447897,48.16667730365069,426.5481999280624,12.169579958004723,Safe
2026-02-25 15:54:23.257469,19.121232939349685,48.79384648402936,431.27636706590056,12.003210960185084,Safe
2026-02-25 15:59:23.257469,19.118533494402097,49.1593467974221,433.7981923944926,12.058913922433865,Safe
2026-02-25 16:04:23.257469,18.906991308610916,49.42856427603033,431.0916969196814,12.233314945841439,Safe
2026-02-25 16:09:23.257469,19.071500291031555,49.78643139661575,421.2075890749434,12.133710451824449,Safe
2026-02-25 16:14:23.257469,18.82733156103735,50.98361234690697,418.73151358491975,12.255929869835128,Safe
2026-02-25 16:19:23.257469,18.8691042800383,52.076159794425024,417.20978922965,12.260272210716769,Safe
2026-02-25 16:24:23.257469,18.477170255262347,51.73280212292338,415.6451443936999,12.126703058547461,Safe
2026-02-25 16:29:23.257469,18.21153304548266,52.54474461932895,418.7379261785896,12.013552528412246,Safe
2026-02-25 16:34:23.257469,18.250905292656483,52.736328714208405,428.66630823366376,12.01513100574831,Safe
2026-02-25 16:39:23.257469,18.39859860865557,52.98587662227728,429.28395424286924,11.9746847769559,Safe
2026-02-25 16:44:23.257469,18.43287226489356,52.13974120645562,428.20029529708694,11.843393479280076,Safe
2026-02-25 16:49:23.257469,18.409742608415915,52.054548323761516,426.9041862320665,11.673989551157536,Safe
2026-02-25 16:54:23.257469,18.349521869298055,51.648136528593234,427.52611006660504,11.589317618364886,Safe
2026-02-25 16:59:23.257469,18.05381747122457,52.06216593603989,423.38464126486303,11.608698519197997,Safe
2026-02-25 17:04:23.257469,17.90984862954563,52.59770618624129,423.9856340585933,11.608058443937683,Safe
2026-02-25 17:09:23.257469,17.81772087535367,51.56046301073314,426.23969574025233,11.557934648187675,Safe
2026-02-25 17:14:23.257469,18.029145320597454,51.549445578731,427.28812605812476,11.578123367616824,Safe
2026-02-25 17:19:23.257469,18.097868978511148,52.11037633112813,429.57583572814866,11.682126039603093,Safe
2026-02-25 17:24:23.257469,17.7452609474386,52.017036849971404,431.7445737748913,11.721538690646508,Safe
2026-02-25 17:29:23.257469,17.81007774131756,52.38156867247259,422.8850903636591,11.709407823507549,Safe
2026-02-25 17:34:23.257469,17.733061285234296,52.55715140628613,426.0694411556361,11.802215024173618,Safe
2026-02-25 17:39:23.257469,17.597676885173104,52.72798152226244,422.71436692732385,11.706229993951988,Safe
2026-02-25 17:44:23.257469,17.72001214294128,52.592324033228294,417.23517111230404,11.683738039996454,Safe
2026-02-25 17:49:23.257469,17.926212047440465,51.984033631160436,411.71291197302907,11.663629246436416,Safe
2026-02-25 17:54:23.257469,18.112468071263706,51.423268557447926,413.88062002539175,11.539933920592132,Safe
2026-02-25 17:59:23.257469,17.94462456661918,51.777944814675585,412.7677453892675,11.497946504363696,Safe
2026-02-25 18:04:23.257469,17.882782091448938,51.78767394243503,404.3579014693404,11.290450536274166,Safe
2026-02-25 18:09:23.257469,17.94903477772965,51.718417820131414,406.7480905453018,11.48166834104046,Safe
2026-02-25 18:14:23.257469,18.144143803154122,51.506472798970236,399.5500498913077,11.38792696219683,Safe
2026-02-25 18:19:23.257469,18.048308955585064,51.35387837622986,400.2491566838988,11.546538375338962,Safe
2026-02-25 18:24:23.257469,18.0111771602523,51.877334273473934,401.441651312264,11.55034682591091,Safe
2026-02-25 18:29:23.257469,17.789910165451094,51.709712232539914,405.86953672073923,11.606833239126507,Safe
2026-02-25 18:34:23.257469,17.55066884063496,51.03917987588913,414.7779606530735,11.557953259291413,Safe
2026-02-25 18:39:23.257469,17.7131740051138,51.41100576365922,407.9545790235708,11.578746228487582,Safe
2026-02-25 18:44:23.257469,17.984422010827963,51.308567431726864,407.69220974325555,11.643795192486424,Safe
2026-02-25 18:49:23.257469,17.970019986511897,51.32426536449325,406.3105332680345,11.710250433925843,Safe
2026-02-25 18:54:23.257469,18.170726566090302,52.128054517693,408.47928169783927,11.787727772933279,Safe
2026-02-25 18:59:23.257469,18.243053771099827,52.11777423901775,409.5576255525074,11.750894501929361,Safe
2026-02-25 19:04:23.257469,18.114029820178803,52.26236607557711,407.7948943388243,11.702858534680225,Safe
2026-02-25 19:09:23.257469,18.186308941280487,51.67290432992795,405.59038339577,11.543440902153465,Safe
2026-02-25 19:14:23.257469,18.49391625457368,51.563069603752474,400.00812911984974,11.595762803271159,Safe
2026-02-25 19:19:23.257469,18.48675104675169,51.86783262635677,404.9474370318823,11.704000674403503,Safe
2026-02-25 19:24:23.257469,18.79967977791449,,407.24345793987993,11.865598842395295,Safe
2026-02-25 19:29:23.257469,18.275730757096543,51.190568305994006,411.8322989288556,11.896116105853347,Safe
2026-02-25 19:34:23.257469,18.440111257971587,51.24096384231641,410.28031824647803,11.81946812856249,Safe
2026-02-25 19:39:23.257469,18.45752067161922,51.26160757011013,406.9961409030059,11.649758514233543,Safe
2026-02-25 19:44:23.257469,18.397719201526048,51.780187019439246,401.60456556985974,11.75392518754188,Safe
2026-02-25 19:49:23.257469,18.416071356833147,51.94740627686351,403.39915348856306,11.574297530864126,Safe
2026-02-25 19:54:23.257469,18.018557573912968,52.686442226041734,398.2001873659219,11.54023712308975,Safe
2026-02-25 19:59:23.257469,17.97462319634547,52.189647468244715,407.4435027107547,11.517806440295384,Safe
2026-02-25 20:04:23.257469,18.046045710647817,52.25760975185389,400.90528980528745,11.510860926510283,Safe
2026-02-25 20:09:23.257469,18.34162451959612,52.29984314504886,402.27359040134996,11.514441186513867,Safe
2026-02-25 20:14:23.257469,18.237970475941392,51.76521589817132,410.10786393741887,11.528255942150624,Safe
2026-02-25 20:19:23.257469,18.076271755362754,52.243363399216996,413.10331273373794,11.28671961594277,Safe
2026-02-25 20:24:23.257469,17.975920346645847,53.4057000521434,413.9816812961968,11.288185206929784,Safe
2026-02-25 20:29:23.257469,18.15900077018626,53.39719701490149,409.13926306138734,11.065227649518595,Safe
2026-02-25 20:34:23.257469,18.224750992118196,53.64970755903837,402.2304171185488,11.138449456827695,Safe
2026-02-25 20:39:23.257469,18.118798951364788,,406.08066766313675,11.082936941247334,Safe
2026-02-25 20:44:23.257469,18.22145243798746,53.335174461992445,413.6114038670115,10.867233268724998,Safe
2026-02-25 20:49:23.257469,18.24086794785707,52.42479432309144,411.41715391462066,10.785812800986461,Safe
2026-02-25 20:54:23.257469,18.434596945963648,52.071907581543755,405.7218463765389,10.728805267067996,Safe
2026-02-25 20:59:23.257469,18.294186327188175,51.375928391067895,393.4309992237938,10.847875228823497,Safe
2026-02-25 21:04:23.257469,18.22865389786862,52.22797943009745,388.5271750054811,10.867539002998521,Safe
2026-02-25 21:09:23.257469,18.150232267242192,52.17042458313583,387.9588907929859,10.901983497433578,Safe
2026-02-25 21:14:23.257469,17.857529277615768,51.997464918612245,395.9545069971696,11.02010566085564,Safe
2026-02-25 21:19:23.257469,17.91675333302868,52.44204183100615,399.3201754583344,11.01049123206319,Safe
2026-02-25 21:24:23.257469,17.96896438746466,51.8811662795782,400.8456024818682,11.085910028166431,Safe
2026-02-25 21:29:23.257469,17.969987078793153,51.497734260575925,398.84500417536253,11.15429613955963,Safe
2026-02-25 21:34:23.257469,17.923069652118123,51.53177039520024,395.9291755890827,11.025649190202689,Safe
2026-02-25 21:39:23.257469,17.63999550370804,52.04615489091198,402.95741357662257,11.172947547965672,Safe
2026-02-25 21:44:23.257469,17.55586643915497,52.29699741349637,403.9611062804145,11.030917369958601,Safe
2026-02-25 21:49:23.257469,17.48732353584961,52.42115998475431,393.4481028208094,11.122654034906386,Safe
2026-02-25 21:54:23.257469,17.32686808200529,52.46021885237232,390.0804045813232,10.970946731215824,Safe
2026-02-25 21:59:23.257469,17.29461093967209,52.66033678013571,385.78932442246503,11.03107041003099,Safe
2026-02-25 22:04:23.257469,17.375421111034996,52.76116323270034,383.05800437657774,11.217261897846008,Safe
2026-02-25 22:09:23.257469,17.7526582912771,52.24617709531187,385.87255767800315,11.195964032190988,Safe
2026-02-25 22:14:23.257469,17.78757385384347,52.26921670612845,385.33533326903193,11.170328467905673,Safe
2026-02-25 22:19:23.257469,17.83908393198802,51.73237237666957,384.9510062340136,11.231372467837357,Safe
2026-02-25 22:24:23.257469,17.82419474883479,51.77291364811998,391.5183720406398,11.198432822241102,Safe
2026-02-25 22:29:23.257469,17.44044050577498,51.53258967737586,388.03606659170634,11.380260692615385,Safe
2026-02-25 22:34:23.257469,17.43513773068514,52.802280488767295,397.3570642211431,11.399479917561255,Safe
2026-02-25 22:39:23.257469,17.44718377267334,52.78233329689144,394.00052626428766,11.367462966739183,Safe
2026-02-25 22:44:23.257469,17.9398321951704,52.08021351376064,394.4465172473505,11.313434413949613,Safe
2026-02-25 22:49:23.257469,17.901360002214176,52.01312340842218,393.0404992703367,11.220139566932312,Safe
2026-02-25 22:54:23.257469,17.9616694706809,52.272802781241126,393.6575949378415,11.157364068256562,Safe
2026-02-25 22:59:23.257469,17.95472711673985,53.109484754317386,395.8805549132071,11.122296728890703,Safe
2026-02-25 23:04:23.257469,17.720991509215942,52.814758554348025,398.0497311136515,11.073532821540844,Safe
2026-02-25 23:09:23.257469,17.94955607211895,52.0235445673362,394.2841444605486,11.007715294127134,Safe
2026-02-25 23:14:23.257469,18.0999426786563,52.4319630730517,388.66957107331075,11.21759941716238,Safe
2026-02-25 23:19:23.257469,18.25814906806491,51.74166372010187,401.1854300278393,11.11458990951343,Safe
2026-02-25 23:24:23.257469,18.076271577105963,51.52358599934813,398.76550832983656,11.129253168278048,Safe
2026-02-25 23:29:23.257469,18.356830439293184,51.39477575659263,402.2615705231965,11.188505269254135,Safe
2026-02-25 23:34:23.257469,18.076460226734728,51.35995902994257,394.2233639705805,11.251516068812508,Safe
2026-02-25 23:39:23.257469,18.193831645494782,51.70454125847974,392.8253003710571,11.245655361234261,Safe
2026-02-25 23:44:23.257469,18.63192277065678,51.36272411733655,392.1893034511449,11.22158510404953,Safe
2026-02-25 23:49:23.257469,18.43381550563064,51.22585949125317,394.55337880078406,11.26673985317348,Safe
2026-02-25 23:54:23.257469,18.320555959710084,51.21872431477848,380.94110809582435,11.2933920181713,Safe
2026-02-25 23:59:23.257469,18.340486232727613,51.293523293537866,381.771811161216,11.267496134694548,Safe
2026-02-26 00:04:23.257469,18.239791101904373,51.34243688089183,376.02310388437655,11.111308277522106,Safe
2026-02-26 00:09:23.257469,17.929658415691147,51.56043976850312,377.6448324403512,11.064515905288781,Safe
2026-02-26 00:14:23.257469,17.943371010652353,51.98235952332399,372.4631864561604,10.949860888918035,Safe
2026-02-26 00:19:23.257469,17.73091026790713,52.178676581149475,368.18577297653246,10.883144933911403,Safe
2026-02-26 00:24:23.257469,17.825628754034167,52.405469342904084,366.8176349245661,10.8864672577631,Safe
2026-02-26 00:29:23.257469,17.641743907187408,51.61435775953085,361.55598757655014,10.92234087216276,Safe
2026-02-26 00:34:23.257469,17.951730788190915,51.639471609113684,359.17831534287336,11.100386147292001,Safe
2026-02-26 00:39:23.257469,17.79508012972367,51.87922538311449,353.21143650015676,11.04664550940162,Safe
2026-02-26 00:44:23.257469,17.73066782648253,52.243695980399714,350.0,11.124108072929134,Safe
2026-02-26 00:49:23.257469,17.893371269956468,51.89752059328281,350.0,11.15470407537292,Safe
2026-02-26 00:54:23.257469,17.647198406669677,51.56800095583849,350.0,11.284303842436897,Safe
2026-02-26 00:59:23.257469,17.692690393590503,51.28095061819669,350.0,11.34192671439646,Safe
2026-02-26 01:04:23.257469,17.954118944446986,51.54915756814236,350.0,11.241078571667828,Safe
2026-02-26 01:09:23.257469,17.63262229753474,52.066098095604474,350.0,11.068773968738705,Safe
2026-02-26 01:14:23.257469,17.669549069241203,51.86236804195867,350.0,11.099900138705456,Safe
2026-02-26 01:19:23.257469,17.721525628090887,52.316349198772194,350.0,11.047055038915417,Safe
2026-02-26 01:24:23.257469,17.87789020244635,52.37808910335449,350.0,10.949023664320357,Safe
2026-02-26 01:29:23.257469,17.630500060270734,52.31594621477328,350.0,10.82226589386705,Safe
2026-02-26 01:34:23.257469,17.366408737653877,52.21025409986429,350.0,10.838363443625765,Safe
2026-02-26 01:39:23.257469,17.470797050777257,52.583559782165366,350.0,10.9891342135571,Safe
2026-02-26 01:44:23.257469,17.530193985423892,52.746348690558904,350.0,10.948266978986497,Safe
2026-02-26 01:49:23.257469,17.58029255549307,53.88426140438272,350.0,11.007294010094029,Safe
2026-02-26 01:54:23.257469,17.649582197392466,53.458149082884056,350.0,10.99706737507227,Safe
2026-02-26 01:59:23.257469,17.513577253076768,53.717199933899046,350.0,10.86812916616193,Safe
2026-02-26 02:04:23.257469,17.560027992508967,53.45259942899329,350.0,10.941610300512972,Safe
2026-02-26 02:09:23.257469,17.618642487168703,53.01795593549897,350.0,10.832141096110234,Safe
2026-02-26 02:14:23.257469,17.47577220356343,53.012522366981486,350.0,10.834303759169591,Safe
2026-02-26 02:19:23.257469,17.84892710579238,53.081198606685,350.0,10.800151717669062,Safe
2026-02-26 02:24:23.257469,17.943693689974737,54.540285384215046,350.0,10.88945946112563,Safe
2026-02-26 02:29:23.257469,17.70543299053421,54.44821247637344,350.0,10.783644361878562,Safe
2026-02-26 02:34:23.257469,17.836743712260976,53.88312311163111,350.0,10.822731352658758,Safe
2026-02-26 02:39:23.257469,17.64180737821551,54.019628470378294,350.0,10.738751611923888,Safe
2026-02-26 02:44:23.257469,17.799224298964,52.982308451605114,350.0,10.68764109069101,Safe
2026-02-26 02:49:23.257469,18.03094341476548,52.93633006030298,350.0,10.324121067936998,Safe
2026-02-26 02:54:23.257469,17.86680695109514,52.94434270145056,350.0,10.53333092509879,Safe
2026-02-26 02:59:23.257469,18.059482176944,53.34164289292317,350.0,10.588386618381413,Safe
2026-02-26 03:04:23.257469,18.142038362331302,53.828454017637085,350.0,10.511651869787595,Safe
2026-02-26 03:09:23.257469,18.306450394330202,53.57666920818323,350.0,10.399186300954296,Safe
2026-02-26 03:14:23.257469,18.68580899086099,53.501362200868265,350.0,10.349621425666363,Safe
2026-02-26 03:19:23.257469,18.636731367660417,53.11830178556293,350.0,10.421309379148308,Safe
2026-02-26 03:24:23.257469,18.485984134788918,52.55427050815908,350.0,10.232100886589816,Safe
2026-02-26 03:29:23.257469,18.308081248863814,52.7092178978494,350.0,10.217942444660382,Safe
2026-02-26 03:34:23.257469,18.144919191870727,52.0724251235511,350.0,10.395006631906648,Safe
2026-02-26 03:39:23.257469,18.129498849987904,,350.0,10.281611998309868,Safe
2026-02-26 03:44:23.257469,18.197729244951233,51.36752469331555,350.0,10.289650502186234,Safe
2026-02-26 03:49:23.257469,18.253067404817237,51.64236628646068,350.0,10.50998148371201,Safe
2026-02-26 03:54:23.257469,18.418504054624442,52.54308133609392,350.0,10.573196646681087,Safe
2026-02-26 03:59:23.257469,18.421104433000025,51.89228734469226,350.0,10.585789028729632,Safe
2026-02-26 04:04:23.257469,18.711811248431488,50.96577810324347,350.0,10.636452674220532,Safe
2026-02-26 04:09:23.257469,18.658879881783896,50.90333466056844,350.0,10.596366140719562,Safe
2026-02-26 04:14:23.257469,19.202913715101822,50.91118355854732,350.0,10.726329269249906,Safe
2026-02-26 04:19:23.257469,19.32804718465482,51.020513211925966,350.0,10.686396266959886,Safe
2026-02-26 04:24:23.257469,19.156615673371565,50.79735295430879,350.0,10.490478106086288,Safe
2026-02-26 04:29:23.257469,18.94243717375934,50.69703330489608,350.0,10.451347795692241,Safe
2026-02-26 04:34:23.257469,19.03893165680798,50.88078851016638,350.0,10.354674342704572,Safe
2026-02-26 04:39:23.257469,18.99423909974281,51.4010039564888,350.0,10.32655494148483,Safe
2026-02-26 04:44:23.257469,19.137039198561226,50.42347957132966,350.0,10.300646535576766,Safe
2026-02-26 04:49:23.257469,19.231686723475935,50.239009851813925,350.0,10.420388855557256,Safe
2026-02-26 04:54:23.257469,19.21712094094456,50.34591424878446,350.0,10.489918128223694,Safe
2026-02-26 04:59:23.257469,19.047762197330883,49.88692619647909,350.0,10.516244676981234,Safe
2026-02-26 05:04:23.257469,18.744792752393707,50.75251101236274,350.0,10.515950135847975,Safe
2026-02-26 05:09:23.257469,18.655489761980306,50.43480607224837,350.0,10.410064334962176,Safe
2026-02-26 05:14:23.257469,18.826769520844998,50.41415972874473,350.0,10.191946811195608,Safe
2026-02-26 05:19:23.257469,18.869588269671038,50.69217077716588,350.0,10.203262812334886,Safe
2026-02-26 05:24:23.257469,18.620440513928642,50.39652838276493,350.0,10.282726932692253,Safe
2026-02-26 05:29:23.257469,18.655076699098878,49.47324185886272,350.0,10.271893544367792,Safe
2026-02-26 05:34:23.257469,18.732140175044645,49.258914595404455,350.0,10.218408112089122,Safe
2026-02-26 05:39:23.257469,18.555368687804418,49.773634873367975,350.0,10.264858328610543,Safe
2026-02-26 05:44:23.257469,18.586113708993523,49.605187309975406,352.4070049736599,10.256525108548109,Safe
2026-02-26 05:49:23.257469,18.597755452682723,49.181970159245914,358.8643494189867,10.425099527745505,Safe
2026-02-26 05:54:23.257469,18.3691613931166,49.644806263997275,360.39936471901353,10.548372361952335,Safe
2026-02-26 05:59:23.257469,18.440718865186255,49.47941881598575,361.85802834590504,10.644323167654667,Safe
2026-02-26 06:04:23.257469,18.552875770459902,49.22433840916064,362.92858325733573,10.720096579075658,Safe
2026-02-26 06:09:23.257469,18.76948601909496,49.299066453992296,365.37423604058216,10.591079837630513,Safe
2026-02-26 06:14:23.257469,18.98024642950194,49.68444155880169,365.6500892299395,10.657379207835772,Safe
2026-02-26 06:19:23.257469,18.704712555910522,50.87529832466796,365.647046818328,10.69501180360043,Safe
2026-02-26 06:24:23.257469,18.517147547927497,51.28891637849667,371.63018242246426,10.755654276439547,Safe
2026-02-26 06:29:23.257469,18.62015460136923,51.868836361690846,379.21076332423945,10.804915225120851,Safe
2026-02-26 06:34:23.257469,18.72291179155167,51.61585326219692,371.6729986010724,10.850191483905657,Safe
2026-02-26 06:39:23.257469,18.82592132881288,51.10291920921218,371.7231043597752,11.120278130860617,Safe
2026-02-26 06:44:23.257469,19.596467626943824,51.13408488402174,368.27963219254906,11.112659563865424,Safe
2026-02-26 06:49:23.257469,19.710645729082458,51.18766984165154,366.7247748601187,11.206293301948358,Safe
2026-02-26 06:54:23.257469,19.937758857118578,50.64841347096924,368.7373559087953,11.159194320921959,Safe
2026-02-26 06:59:23.257469,20.12855920981722,50.560766206017234,372.0845477665076,11.238258479310725,Safe
2026-02-26 07:04:23.257469,20.25883746007838,50.7604250068768,371.52391554845093,11.332190468333971,Safe
2026-02-26 07:09:23.257469,20.195783611150308,50.94062170438584,361.9572138748369,11.368633076047505,Safe
2026-02-26 07:14:23.257469,20.347577455248963,51.192765631077975,357.131985971956,11.535557770285155,Safe
2026-02-26 07:19:23.257469,20.193012412341446,51.3382479961467,361.61448432295686,11.447130166649114,Safe
2026-02-26 07:24:23.257469,20.145648690993447,51.08474366651167,350.0,11.398408072482292,Safe
2026-02-26 07:29:23.257469,20.048575981427625,50.827793353187246,353.84948797119216,11.41964608108464,Safe
2026-02-26 07:34:23.257469,20.06495080930489,50.22831765419031,356.4556379244149,11.507726766433063,Safe
2026-02-26 07:39:23.257469,20.52788252263959,51.12070517378286,363.036518332065,11.525669718562556,Safe
2026-02-26 07:44:23.257469,20.15442948412124,51.1274303560925,362.0436723976602,11.654245622213613,Safe
2026-02-26 07:49:23.257469,20.291681522196143,51.01500382819508,351.7366452775457,11.58807663511698,Safe
2026-02-26 07:54:23.257469,19.969138347958214,50.55060778746885,353.88845848507816,11.474018786168125,Safe
2026-02-26 07:59:23.257469,19.874751974800326,52.01843673863274,360.2617241052699,11.504831619821775,Safe
2026-02-26 08:04:23.257469,20.0925420941938,51.48177272252129,364.88533313283693,11.497113592210406,Safe
2026-02-26 08:09:23.257469,20.10539809801289,51.26734875971825,361.5718757153968,11.551399964246228,Safe
2026-02-26 08:14:23.257469,19.889849142427032,51.475267177861284,362.00568109271,11.548659735159578,Safe
2026-02-26 08:19:23.257469,29.620182600862556,51.77537366073342,359.3414997488104,11.514657756097233,Safe
2026-02-26 08:24:23.257469,19.882707950361972,52.25433968834127,355.2451674278635,11.50716399892486,Safe
2026-02-26 08:29:23.257469,19.736634624018546,53.1581439422259,360.0221102837628,11.510048888404178,Safe
2026-02-26 08:34:23.257469,19.779926341934942,,354.034448727437,11.479550758419345,Safe
2026-02-26 08:39:23.257469,19.789040709915703,52.88320736997292,350.0,11.459237553787002,Safe
2026-02-26 08:44:23.257469,19.65872064039454,52.75473480741203,350.0,11.418878220088311,Safe
2026-02-26 08:49:23.257469,20.087509458259607,52.90865099366897,350.0,11.504544732075251,Safe
2026-02-26 08:54:23.257469,20.214293262723206,53.94276401442188,350.0,11.523946832525832,Safe
2026-02-26 08:59:23.257469,19.809264745391687,53.24386127520973,350.0,11.749622079742709,Safe
2026-02-26 09:04:23.257469,19.84655560834557,53.84514952782235,350.0,11.765692534870555,Safe
2026-02-26 09:09:23.257469,19.714198315391894,,350.0,11.710606787837689,Safe
2026-02-26 09:14:23.257469,19.88468498235114,54.3540219802103,350.0,11.977674325323996,Safe
2026-02-26 09:19:23.257469,19.7261808346646,54.303024621892334,350.0,12.019036963095429,Safe
2026-02-26 09:24:23.257469,19.70323354637122,53.881808306829164,350.0,12.118049441784711,Safe
2026-02-26 09:29:23.257469,19.80423100216731,54.25724469652983,350.0,12.17725974010496,Safe
2026-02-26 09:34:23.257469,19.977382041001334,54.584460210082646,350.0,12.239560843034734,Safe
2026-02-26 09:39:23.257469,19.737322759590178,55.0704886929525,352.37238511215315,12.293126248169981,Safe
2026-02-26 09:44:23.257469,19.67042251242199,55.063836375263186,350.0,12.182917791692375,Safe
2026-02-26 09:49:23.257469,19.5754334501898,54.76392536360326,350.0,12.219670696448516,Safe
2026-02-26 09:54:23.257469,19.444767603675057,53.984531866091345,350.0,12.087184566063492,Safe
2026-02-26 09:59:23.257469,19.797858451731276,54.394218500161045,350.26339887560954,12.069748282422239,Safe
2026-02-26 10:04:23.257469,19.878854793923466,54.60616324138304,350.29405612778567,11.997186536765911,Safe
2026-02-26 10:09:23.257469,19.62667800305646,54.123271924951055,350.0,12.032933555350782,Safe
2026-02-26 10:14:23.257469,19.810250392467413,53.85398508830275,352.47528348445866,12.066346180084606,Safe
2026-02-26 10:19:23.257469,20.23468163186994,53.620605682327025,355.11546350719846,12.114460769161125,Safe
2026-02-26 10:24:23.257469,20.44117468398017,52.879113466335816,351.273285922681,12.143190426436034,Safe
2026-02-26 10:29:23.257469,20.137300690789367,52.47027226803325,351.51875957920936,12.082507892257393,Safe
2026-02-26 10:34:23.257469,20.040453876216116,51.90335708963007,350.0,12.056407543322226,Safe
2026-02-26 10:39:23.257469,20.29383610605344,51.69711758368611,350.0,12.148447159447674,Safe
2026-02-26 10:44:23.257469,20.152302212929683,51.32776883452132,350.0,12.255232827177114,Safe
2026-02-26 10:49:23.257469,20.241066098558928,50.51426637408795,350.0,12.14055451731446,Safe
2026-02-26 10:54:23.257469,20.395992909244796,51.52556148937269,350.0,11.987461754063194,Safe
2026-02-26 10:59:23.257469,20.210606814929182,52.151831854887305,350.0,11.914772815742724,Safe
2026-02-26 11:04:23.257469,20.19870174371682,51.76232214412731,350.0,12.019293573945948,Safe
2026-02-26 11:09:23.257469,19.550448275703005,51.89853284245412,352.1672212277807,12.140781976964252,Safe
2026-02-26 11:14:23.257469,19.34557074743615,52.10726538736476,351.38517483381673,12.048310788924136,Safe
2026-02-26 11:19:23.257469,19.295057117157516,52.7028083147515,355.2035155824117,12.079041724297769,Safe
2026-02-26 11:24:23.257469,19.045500480764545,52.29350580142147,357.20720185086975,12.262484857611778,Safe
2026-02-26 11:29:23.257469,19.371982741550873,52.839559193412676,355.0742036694396,12.30401600533581,Safe
2026-02-26 11:34:23.257469,19.085954465958746,52.56560654130921,354.4506128782572,12.44616633385912,Safe
2026-02-26 11:39:23.257469,18.99794556861935,51.897675339224904,353.70949843404156,12.54603899086743,Safe
2026-02-26 11:44:23.257469,19.02409368407657,52.259743618882155,356.23580514991255,12.45501912024464,Safe
2026-02-26 11:49:23.257469,19.31234834188979,52.90512283094336,354.4006920763044,12.43602097789493,Safe
2026-02-26 11:54:23.257469,19.025175911653903,54.199077317708706,352.4486461441962,12.439496425724116,Safe
2026-02-26 11:59:23.257469,19.257808662084894,53.5992146851636,362.292432691366,12.44990976452625,Safe
2026-02-26 12:04:23.257469,19.259855274288814,53.94867452770399,366.9911101001015,12.541542659870107,Safe
2026-02-26 12:09:23.257469,19.063553544079223,53.74377390580723,363.1881067779758,12.582411136097647,Safe
